2026/01/16 16:43:04 [error] 33976#33976: *9687 limiting requests, excess: 10.280 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33160%2FXO8F715R HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:04 [error] 33977#33977: *9599 limiting requests, excess: 10.280 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33160%2FH2KIC2DS HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:04 [error] 33974#33974: *9610 limiting requests, excess: 10.150 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33337%2FEKMOZX01 HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:05 [error] 33976#33976: *9687 limiting requests, excess: 10.480 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33192%2F5MGT25UW HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:05 [error] 33974#33974: *9614 limiting requests, excess: 10.430 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33160%2FS760GYUX HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:05 [error] 33977#33977: *9595 limiting requests, excess: 10.690 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33160%2FXO8F715R HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:05 [error] 33974#33974: *9610 limiting requests, excess: 10.680 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33133%2FLETEE1VE HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:05 [error] 33976#33976: *9687 limiting requests, excess: 10.680 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33160%2FH2KIC2DS HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:05 [error] 33974#33974: *9614 limiting requests, excess: 10.810 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33133%2FLETEE1VE HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
2026/01/16 16:43:05 [error] 33977#33977: *9595 limiting requests, excess: 10.120 by zone "api_limit", client: 172.69.123.209, server: mscinemas.billvoize.in, request: "GET /api/proxy?endpoint=%2FBooking%2FGetTickets%2F7001%2F33133%2FLETEE1VE HTTP/1.1", host: "mscinemas.billvoize.in", referrer: "https://mscinemas.billvoize.in/admin/half-way-bookings"
